Order Number,Order Date,Delivery Date,CustomerKey,StoreKey,ProductKey,Quantity,Currency Code,Exchange Rate
1732017,2019-09-28,,1451323,54,1420,1,USD,1.0
1732018,2019-09-28,,1807158,57,1571,6,USD,1.0
1732018,2019-09-28,,1807158,57,1435,1,USD,1.0
1732019,2019-09-28,,1810391,44,1541,1,USD,1.0
1732020,2019-09-28,,1915291,44,503,5,USD,1.0
1732021,2019-09-28,,1784417,53,1697,4,USD,1.0
1732022,2019-09-28,,1893526,47,2488,1,USD,1.0
1732022,2019-09-28,,1893526,47,1581,6,USD,1.0
1732022,2019-09-28,,1893526,47,1541,5,USD,1.0
1732022,2019-09-28,,1893526,47,429,2,USD,1.0
1732022,2019-09-28,,1893526,47,1692,3,USD,1.0
1732022,2019-09-28,,1893526,47,1758,1,USD,1.0
1732023,2019-09-28,,1891501,66,2152,2,USD,1.0
1732024,2019-09-28,,1990506,57,1511,2,USD,1.0
1732025,2019-09-28,,1624025,51,1519,1,USD,1.0
1732026,2019-09-28,,566319,27,2175,6,EUR,0.9145
1732027,2019-09-28,2019-10-05,1553574,0,1607,5,USD,1.0
1732028,2019-09-28,,1287333,64,1176,9,USD,1.0
1732028,2019-09-28,,1287333,64,1630,6,USD,1.0
1732028,2019-09-28,,1287333,64,1699,6,USD,1.0
1732028,2019-09-28,,1287333,64,1549,3,USD,1.0
1732028,2019-09-28,,1287333,64,1573,4,USD,1.0
1732028,2019-09-28,,1287333,64,1676,1,USD,1.0
1732028,2019-09-28,,1287333,64,1914,4,USD,1.0
1732030,2019-09-28,2019-10-04,948305,0,1656,2,GBP,0.8119
1732031,2019-09-28,,615834,12,1403,2,EUR,0.9145
1732032,2019-09-28,,870923,34,880,1,EUR,0.9145
1732032,2019-09-28,,870923,34,1678,1,EUR,0.9145
1732032,2019-09-28,,870923,34,1669,9,EUR,0.9145
1732032,2019-09-28,,870923,34,2494,6,EUR,0.9145
1732033,2019-09-28,,1558964,66,635,1,USD,1.0
1732034,2019-09-28,,506283,22,1695,2,EUR,0.9145
1732034,2019-09-28,,506283,22,139,4,EUR,0.9145
1732034,2019-09-28,,506283,22,506,2,EUR,0.9145
1732035,2019-09-28,,1861020,47,1909,5,USD,1.0
1732036,2019-09-28,,1693813,51,1681,8,USD,1.0
1732036,2019-09-28,,1693813,51,1555,1,USD,1.0
1732036,2019-09-28,,1693813,51,416,1,USD,1.0
1732036,2019-09-28,,1693813,51,1260,3,USD,1.0
1732036,2019-09-28,,1693813,51,1632,2,USD,1.0
1732037,2019-09-28,,1558454,48,1609,1,USD,1.0
1732037,2019-09-28,,1558454,48,58,4,USD,1.0
1732037,2019-09-28,,1558454,48,1652,7,USD,1.0
1732037,2019-09-28,,1558454,48,2123,1,USD,1.0
1732037,2019-09-28,,1558454,48,537,2,USD,1.0
1732037,2019-09-28,,1558454,48,401,3,USD,1.0
1732037,2019-09-28,,1558454,48,1797,1,USD,1.0
1732038,2019-09-28,2019-10-07,1800131,0,1727,6,USD,1.0
1732039,2019-09-28,2019-10-01,1556976,0,1698,6,USD,1.0
1732040,2019-09-28,,1766136,65,616,1,USD,1.0
1732040,2019-09-28,,1766136,65,1630,3,USD,1.0
1732041,2019-09-28,,1130442,39,1825,4,GBP,0.8119
1732041,2019-09-28,,1130442,39,430,3,GBP,0.8119
1732041,2019-09-28,,1130442,39,958,1,GBP,0.8119
1732042,2019-09-28,2019-09-30,1429357,0,428,6,USD,1.0
1732042,2019-09-28,2019-09-30,1429357,0,732,3,USD,1.0
1732042,2019-09-28,2019-09-30,1429357,0,1577,5,USD,1.0
1732043,2019-09-28,,1241190,54,1521,2,USD,1.0
1732044,2019-09-28,2019-10-03,739625,0,1688,1,EUR,0.9145
1732045,2019-09-28,,430949,27,447,2,EUR,0.9145
1732045,2019-09-28,,430949,27,1522,2,EUR,0.9145
1732045,2019-09-28,,430949,27,1220,10,EUR,0.9145
1732045,2019-09-28,,430949,27,515,1,EUR,0.9145
1732046,2019-09-28,,365703,8,637,4,CAD,1.3254
1732046,2019-09-28,,365703,8,1509,6,CAD,1.3254
1732047,2019-09-28,,1362769,55,448,6,USD,1.0
1733000,2019-09-29,,1408551,56,437,6,USD,1.0
1733000,2019-09-29,,1408551,56,1775,4,USD,1.0
1733001,2019-09-29,,26728,4,309,3,AUD,1.4803
1733001,2019-09-29,,26728,4,146,4,AUD,1.4803
1733002,2019-09-29,,38195,6,1553,2,AUD,1.4803
1733002,2019-09-29,,38195,6,1693,3,AUD,1.4803
1733002,2019-09-29,,38195,6,2327,2,AUD,1.4803
1733002,2019-09-29,,38195,6,1444,1,AUD,1.4803
1733002,2019-09-29,,38195,6,51,1,AUD,1.4803
1733002,2019-09-29,,38195,6,431,3,AUD,1.4803
1734000,2019-09-30,,571454,23,1427,3,EUR,0.9184
1734001,2019-09-30,,1790221,64,1644,1,USD,1.0
1734001,2019-09-30,,1790221,64,432,3,USD,1.0
1734001,2019-09-30,,1790221,64,909,2,USD,1.0
1734001,2019-09-30,,1790221,64,1669,1,USD,1.0
1734002,2019-09-30,,222847,10,264,3,CAD,1.3248
1734003,2019-09-30,,967098,37,2121,2,GBP,0.8134
1734003,2019-09-30,,967098,37,1447,2,GBP,0.8134
1734003,2019-09-30,,967098,37,414,3,GBP,0.8134
1734003,2019-09-30,,967098,37,1128,3,GBP,0.8134
1734003,2019-09-30,,967098,37,1590,2,GBP,0.8134
1734004,2019-09-30,,475779,26,57,1,EUR,0.9184
1734005,2019-09-30,,1994606,44,1638,6,USD,1.0
1734005,2019-09-30,,1994606,44,153,4,USD,1.0
1734005,2019-09-30,,1994606,44,377,5,USD,1.0
1734006,2019-09-30,,1918030,61,681,3,USD,1.0
1734007,2019-09-30,,1524810,55,1790,7,USD,1.0
1734007,2019-09-30,,1524810,55,99,2,USD,1.0
1734007,2019-09-30,,1524810,55,411,2,USD,1.0
1734008,2019-09-30,,1811432,55,814,2,USD,1.0
1734008,2019-09-30,,1811432,55,449,2,USD,1.0
1734009,2019-09-30,,1683603,49,507,1,USD,1.0
1734009,2019-09-30,,1683603,49,70,2,USD,1.0
1734010,2019-09-30,,1346534,49,1780,1,USD,1.0
1734010,2019-09-30,,1346534,49,1294,1,USD,1.0
1734010,2019-09-30,,1346534,49,1426,3,USD,1.0
1734011,2019-09-30,,1997221,50,766,1,USD,1.0
1734012,2019-09-30,,1691284,56,1414,2,USD,1.0
1734012,2019-09-30,,1691284,56,1710,1,USD,1.0
1734012,2019-09-30,,1691284,56,2498,6,USD,1.0
1734012,2019-09-30,,1691284,56,96,7,USD,1.0
1734012,2019-09-30,,1691284,56,1424,1,USD,1.0
1734012,2019-09-30,,1691284,56,1453,1,USD,1.0
1734012,2019-09-30,,1691284,56,1311,2,USD,1.0
1734013,2019-09-30,2019-10-03,2026801,0,176,1,USD,1.0
1734013,2019-09-30,2019-10-03,2026801,0,1158,3,USD,1.0
1734014,2019-09-30,,2012168,57,442,1,USD,1.0
1734015,2019-09-30,,813109,34,1788,5,EUR,0.9184
1734016,2019-09-30,,261099,10,1647,2,CAD,1.3248
1734016,2019-09-30,,261099,10,1501,1,CAD,1.3248
1734016,2019-09-30,,261099,10,1650,5,CAD,1.3248
1734018,2019-09-30,,1735341,59,1585,8,USD,1.0
1734019,2019-09-30,,1680415,56,119,1,USD,1.0
1734019,2019-09-30,,1680415,56,691,8,USD,1.0
1734020,2019-09-30,,1166659,40,1687,2,GBP,0.8134
1734021,2019-09-30,,595271,24,2496,3,EUR,0.9184
1734021,2019-09-30,,595271,24,1459,1,EUR,0.9184
1734021,2019-09-30,,595271,24,383,3,EUR,0.9184
1734021,2019-09-30,,595271,24,1004,3,EUR,0.9184
1734022,2019-09-30,,377690,9,47,6,CAD,1.3248
1735000,2019-10-01,,858132,33,92,2,EUR,0.9176
1735001,2019-10-01,2019-10-04,1156077,0,1653,6,GBP,0.8163
1735002,2019-10-01,,415347,21,436,2,EUR,0.9176
1735002,2019-10-01,,415347,21,75,4,EUR,0.9176
1735003,2019-10-01,,443143,19,2490,1,EUR,0.9176
1735003,2019-10-01,,443143,19,458,4,EUR,0.9176
1735003,2019-10-01,,443143,19,487,4,EUR,0.9176
1735003,2019-10-01,,443143,19,1477,6,EUR,0.9176
1735004,2019-10-01,,265864,8,129,5,CAD,1.3274
1735005,2019-10-01,,2064097,48,1362,2,USD,1.0
1735005,2019-10-01,,2064097,48,491,3,USD,1.0
1735005,2019-10-01,,2064097,48,1670,1,USD,1.0
1735006,2019-10-01,2019-10-05,2039796,0,261,6,USD,1.0
1735006,2019-10-01,2019-10-05,2039796,0,1453,3,USD,1.0
1735006,2019-10-01,2019-10-05,2039796,0,133,4,USD,1.0
1735007,2019-10-01,,1972249,62,354,7,USD,1.0
1735007,2019-10-01,,1972249,62,2097,3,USD,1.0
1735008,2019-10-01,,1120599,40,1639,4,GBP,0.8163
1735009,2019-10-01,,924256,40,1130,8,GBP,0.8163
1735011,2019-10-01,,1344733,57,2515,2,USD,1.0
1735012,2019-10-01,,1256645,56,55,2,USD,1.0
1735012,2019-10-01,,1256645,56,418,3,USD,1.0
1735012,2019-10-01,,1256645,56,2457,7,USD,1.0
1735013,2019-10-01,2019-10-05,1974339,0,2052,7,USD,1.0
1735014,2019-10-01,,532684,22,1022,1,EUR,0.9176
1735015,2019-10-01,,1761910,62,1129,1,USD,1.0
1735015,2019-10-01,,1761910,62,1679,1,USD,1.0
1735015,2019-10-01,,1761910,62,1079,7,USD,1.0
1735015,2019-10-01,,1761910,62,1582,10,USD,1.0
1735015,2019-10-01,,1761910,62,1120,2,USD,1.0
1735016,2019-10-01,,708522,29,444,2,EUR,0.9176
1735017,2019-10-01,,1325805,63,1300,2,USD,1.0
1735019,2019-10-01,2019-10-05,247706,0,440,1,CAD,1.3274
1735020,2019-10-01,,1576610,44,1476,1,USD,1.0
1735020,2019-10-01,,1576610,44,1757,8,USD,1.0
1735021,2019-10-01,,1646264,56,2369,2,USD,1.0
1735021,2019-10-01,,1646264,56,1577,2,USD,1.0
1735021,2019-10-01,,1646264,56,1598,2,USD,1.0
1735022,2019-10-01,2019-10-03,802041,0,1206,2,EUR,0.9176
1735023,2019-10-01,2019-10-09,9167,0,903,3,AUD,1.4933
1735024,2019-10-01,,327378,10,1690,3,CAD,1.3274
1735024,2019-10-01,,327378,10,718,8,CAD,1.3274
1735025,2019-10-01,2019-10-09,65269,0,48,4,AUD,1.4933
1735025,2019-10-01,2019-10-09,65269,0,446,1,AUD,1.4933
1735025,2019-10-01,2019-10-09,65269,0,1703,1,AUD,1.4933
1735026,2019-10-01,,1686889,57,189,6,USD,1.0
1735027,2019-10-01,,1519413,55,93,1,USD,1.0
1735027,2019-10-01,,1519413,55,1350,6,USD,1.0
1735027,2019-10-01,,1519413,55,516,3,USD,1.0
1735028,2019-10-01,,1596027,44,77,6,USD,1.0
1735028,2019-10-01,,1596027,44,1708,1,USD,1.0
1736000,2019-10-02,,1868176,55,1808,1,USD,1.0
1736001,2019-10-02,2019-10-05,623892,0,1530,2,EUR,0.9153
1736001,2019-10-02,2019-10-05,623892,0,1434,1,EUR,0.9153
1736001,2019-10-02,2019-10-05,623892,0,1256,2,EUR,0.9153
1736001,2019-10-02,2019-10-05,623892,0,2499,1,EUR,0.9153
1736001,2019-10-02,2019-10-05,623892,0,1684,3,EUR,0.9153
1736002,2019-10-02,,2042291,59,1728,6,USD,1.0
1736002,2019-10-02,,2042291,59,434,6,USD,1.0
1736002,2019-10-02,,2042291,59,1467,1,USD,1.0
1736002,2019-10-02,,2042291,59,421,2,USD,1.0
1736002,2019-10-02,,2042291,59,114,2,USD,1.0
1736002,2019-10-02,,2042291,59,575,2,USD,1.0
1736003,2019-10-02,,261256,8,2499,7,CAD,1.3242
1736003,2019-10-02,,261256,8,1512,5,CAD,1.3242
1736004,2019-10-02,,1469753,44,1484,3,USD,1.0
1736004,2019-10-02,,1469753,44,1288,3,USD,1.0
1736005,2019-10-02,,1090726,38,2494,1,GBP,0.8144
1736005,2019-10-02,,1090726,38,103,3,GBP,0.8144
1736006,2019-10-02,,1299855,57,1589,2,USD,1.0
1736006,2019-10-02,,1299855,57,355,4,USD,1.0
1736006,2019-10-02,,1299855,57,2426,2,USD,1.0
1736007,2019-10-02,2019-10-07,1785567,0,70,8,USD,1.0
1736007,2019-10-02,2019-10-07,1785567,0,1448,2,USD,1.0
1736008,2019-10-02,,161095,1,1530,4,AUD,1.4967
1736008,2019-10-02,,161095,1,795,7,AUD,1.4967
1736008,2019-10-02,,161095,1,1027,3,AUD,1.4967
1736008,2019-10-02,,161095,1,439,3,AUD,1.4967
1736009,2019-10-02,,1643619,63,83,6,USD,1.0
1736011,2019-10-02,,1253166,59,953,5,USD,1.0
1736011,2019-10-02,,1253166,59,926,4,USD,1.0
1736011,2019-10-02,,1253166,59,109,6,USD,1.0
1736011,2019-10-02,,1253166,59,1336,3,USD,1.0
1736012,2019-10-02,,804388,32,93,1,EUR,0.9153
1736012,2019-10-02,,804388,32,1705,3,EUR,0.9153
1736012,2019-10-02,,804388,32,429,1,EUR,0.9153
1736013,2019-10-02,,1902278,61,1597,9,USD,1.0
1736013,2019-10-02,,1902278,61,1434,6,USD,1.0
1736013,2019-10-02,,1902278,61,402,4,USD,1.0
1736013,2019-10-02,,1902278,61,1703,3,USD,1.0
1736014,2019-10-02,,1610098,53,632,9,USD,1.0
1736015,2019-10-02,,1941806,57,1294,1,USD,1.0
1736017,2019-10-02,,624622,16,1746,4,EUR,0.9153
1736017,2019-10-02,,624622,16,1674,1,EUR,0.9153
1736017,2019-10-02,,624622,16,449,3,EUR,0.9153
1736017,2019-10-02,,624622,16,110,4,EUR,0.9153
1736018,2019-10-02,,1668822,47,540,7,USD,1.0
1736018,2019-10-02,,1668822,47,1696,2,USD,1.0
1736019,2019-10-02,2019-10-05,1889635,0,1781,5,USD,1.0
1736020,2019-10-02,2019-10-07,570046,0,1616,5,EUR,0.9153
1736020,2019-10-02,2019-10-07,570046,0,159,3,EUR,0.9153
1736022,2019-10-02,,1232857,49,440,1,USD,1.0
1736022,2019-10-02,,1232857,49,518,5,USD,1.0
1736022,2019-10-02,,1232857,49,1799,2,USD,1.0
1736023,2019-10-02,,1001932,42,1423,2,GBP,0.8144
1736023,2019-10-02,,1001932,42,423,1,GBP,0.8144
1736023,2019-10-02,,1001932,42,1559,1,GBP,0.8144
1736023,2019-10-02,,1001932,42,859,3,GBP,0.8144
1736023,2019-10-02,,1001932,42,1615,1,GBP,0.8144
1736024,2019-10-02,,1535424,57,448,2,USD,1.0
1736025,2019-10-02,2019-10-06,1416511,0,663,2,USD,1.0
1736025,2019-10-02,2019-10-06,1416511,0,502,1,USD,1.0
1736027,2019-10-02,,976172,36,537,5,GBP,0.8144
1736027,2019-10-02,,976172,36,427,3,GBP,0.8144
1736027,2019-10-02,,976172,36,1667,1,GBP,0.8144
1736027,2019-10-02,,976172,36,435,6,GBP,0.8144
1736028,2019-10-02,,1295537,50,931,1,USD,1.0
1736028,2019-10-02,,1295537,50,1682,2,USD,1.0
1736028,2019-10-02,,1295537,50,758,1,USD,1.0
1736031,2019-10-02,,840446,31,189,5,EUR,0.9153
1736031,2019-10-02,,840446,31,283,1,EUR,0.9153
1736031,2019-10-02,,840446,31,120,7,EUR,0.9153
1736033,2019-10-02,,1401111,48,444,2,USD,1.0
1736033,2019-10-02,,1401111,48,931,3,USD,1.0
1736033,2019-10-02,,1401111,48,1417,4,USD,1.0
1736034,2019-10-02,,1969970,61,1710,4,USD,1.0
1736034,2019-10-02,,1969970,61,1609,3,USD,1.0
1736034,2019-10-02,,1969970,61,1004,8,USD,1.0
1736034,2019-10-02,,1969970,61,1515,3,USD,1.0
1736035,2019-10-02,,1644544,61,1561,7,USD,1.0
1736035,2019-10-02,,1644544,61,1806,3,USD,1.0
1736036,2019-10-02,,1932745,49,50,1,USD,1.0
1736036,2019-10-02,,1932745,49,1391,9,USD,1.0
1737000,2019-10-03,,1246775,43,1149,3,USD,1.0
1737000,2019-10-03,,1246775,43,1951,5,USD,1.0
1737000,2019-10-03,,1246775,43,965,4,USD,1.0
1737000,2019-10-03,,1246775,43,182,2,USD,1.0
1737000,2019-10-03,,1246775,43,140,1,USD,1.0
1737000,2019-10-03,,1246775,43,64,10,USD,1.0
1737001,2019-10-03,,1693175,44,118,1,USD,1.0
1737003,2019-10-03,,1949149,59,1689,3,USD,1.0
1737003,2019-10-03,,1949149,59,1522,1,USD,1.0
1737003,2019-10-03,,1949149,59,965,3,USD,1.0
1737004,2019-10-03,,439738,24,1604,2,EUR,0.9132
1737004,2019-10-03,,439738,24,1774,3,EUR,0.9132
1737004,2019-10-03,,439738,24,740,1,EUR,0.9132
1737005,2019-10-03,,242098,10,1520,1,CAD,1.3338
1737005,2019-10-03,,242098,10,1466,3,CAD,1.3338
1737005,2019-10-03,,242098,10,1581,5,CAD,1.3338
1737005,2019-10-03,,242098,10,434,2,CAD,1.3338
1737006,2019-10-03,,1951411,49,1475,10,USD,1.0
1737006,2019-10-03,,1951411,49,1795,7,USD,1.0
1737007,2019-10-03,,1615113,45,1648,1,USD,1.0
1737007,2019-10-03,,1615113,45,1267,1,USD,1.0
1737007,2019-10-03,,1615113,45,1428,1,USD,1.0
1737008,2019-10-03,,848117,32,2495,1,EUR,0.9132
1737008,2019-10-03,,848117,32,445,4,EUR,0.9132
1737009,2019-10-03,2019-10-08,1481578,0,1221,1,USD,1.0
1737010,2019-10-03,,1279867,45,480,4,USD,1.0
1737010,2019-10-03,,1279867,45,1606,2,USD,1.0
1737011,2019-10-03,,1031068,40,733,1,GBP,0.8108
1737011,2019-10-03,,1031068,40,1632,1,GBP,0.8108
1737011,2019-10-03,,1031068,40,487,3,GBP,0.8108
1737012,2019-10-03,,1558551,44,969,2,USD,1.0
1737012,2019-10-03,,1558551,44,47,2,USD,1.0
1737013,2019-10-03,,1944754,65,1622,2,USD,1.0
1737013,2019-10-03,,1944754,65,464,5,USD,1.0
1737013,2019-10-03,,1944754,65,1737,2,USD,1.0
1737014,2019-10-03,,526851,19,510,8,EUR,0.9132
1737014,2019-10-03,,526851,19,989,9,EUR,0.9132
1737014,2019-10-03,,526851,19,1637,3,EUR,0.9132
1737016,2019-10-03,,1912774,43,1350,4,USD,1.0
1737016,2019-10-03,,1912774,43,1688,3,USD,1.0
1737017,2019-10-03,,1923558,54,1689,2,USD,1.0
1737017,2019-10-03,,1923558,54,1623,10,USD,1.0
1737017,2019-10-03,,1923558,54,447,2,USD,1.0
1737017,2019-10-03,,1923558,54,1584,6,USD,1.0
1737018,2019-10-03,,1914255,65,1550,1,USD,1.0
1737018,2019-10-03,,1914255,65,1588,1,USD,1.0
1737018,2019-10-03,,1914255,65,1215,1,USD,1.0
1737019,2019-10-03,,1576331,63,561,2,USD,1.0
1737019,2019-10-03,,1576331,63,2299,4,USD,1.0
1737019,2019-10-03,,1576331,63,1656,4,USD,1.0
1737019,2019-10-03,,1576331,63,2499,4,USD,1.0
1737020,2019-10-03,2019-10-07,403332,0,160,1,EUR,0.9132
1737020,2019-10-03,2019-10-07,403332,0,1287,3,EUR,0.9132
1737021,2019-10-03,,897445,33,591,6,EUR,0.9132
1737022,2019-10-03,2019-10-05,1807649,0,800,2,USD,1.0
1737023,2019-10-03,,1845069,44,1436,2,USD,1.0
1737023,2019-10-03,,1845069,44,1636,1,USD,1.0
1737023,2019-10-03,,1845069,44,553,1,USD,1.0
1737023,2019-10-03,,1845069,44,438,1,USD,1.0
1737023,2019-10-03,,1845069,44,1591,3,USD,1.0
1737023,2019-10-03,,1845069,44,1490,4,USD,1.0
1737024,2019-10-03,,1795690,65,344,1,USD,1.0
1737024,2019-10-03,,1795690,65,392,5,USD,1.0
1737024,2019-10-03,,1795690,65,533,3,USD,1.0
1737024,2019-10-03,,1795690,65,440,1,USD,1.0
1737026,2019-10-03,,368190,8,62,1,CAD,1.3338
1737027,2019-10-03,,1280832,48,441,3,USD,1.0
1737027,2019-10-03,,1280832,48,1080,3,USD,1.0
1737027,2019-10-03,,1280832,48,989,7,USD,1.0
1737028,2019-10-03,2019-10-10,279486,0,1175,4,CAD,1.3338
1737028,2019-10-03,2019-10-10,279486,0,1688,8,CAD,1.3338
1737029,2019-10-03,2019-10-09,1217088,0,434,8,USD,1.0
1737029,2019-10-03,2019-10-09,1217088,0,52,5,USD,1.0
1737030,2019-10-03,,755279,29,115,6,EUR,0.9132
1737032,2019-10-03,,580710,21,944,1,EUR,0.9132
1737033,2019-10-03,,1866388,61,451,2,USD,1.0
1737034,2019-10-03,,1752811,47,1814,2,USD,1.0
1737034,2019-10-03,,1752811,47,55,1,USD,1.0
1737034,2019-10-03,,1752811,47,1618,2,USD,1.0
1737035,2019-10-03,,1906314,57,1692,2,USD,1.0
1737037,2019-10-03,,1386224,59,449,4,USD,1.0
1737037,2019-10-03,,1386224,59,94,1,USD,1.0
1738000,2019-10-04,,1588825,64,49,3,USD,1.0
1738001,2019-10-04,,1439788,51,2489,6,USD,1.0
1738003,2019-10-04,,1425307,48,393,6,USD,1.0
1738003,2019-10-04,,1425307,48,2089,3,USD,1.0
1738003,2019-10-04,,1425307,48,1751,4,USD,1.0
1738004,2019-10-04,,1940393,50,433,2,USD,1.0
1738004,2019-10-04,,1940393,50,1659,1,USD,1.0
1738004,2019-10-04,,1940393,50,1659,2,USD,1.0
1738004,2019-10-04,,1940393,50,165,2,USD,1.0
1738005,2019-10-04,2019-10-10,927935,0,334,6,GBP,0.811
1738005,2019-10-04,2019-10-10,927935,0,1765,2,GBP,0.811
1738005,2019-10-04,2019-10-10,927935,0,1656,1,GBP,0.811
1738006,2019-10-04,2019-10-10,1693373,0,1481,7,USD,1.0
1738006,2019-10-04,2019-10-10,1693373,0,96,6,USD,1.0
1738007,2019-10-04,,1499679,62,76,1,USD,1.0
1738007,2019-10-04,,1499679,62,462,1,USD,1.0
1738008,2019-10-04,2019-10-10,1655136,0,1601,1,USD,1.0
1738009,2019-10-04,,355632,10,1487,7,CAD,1.3309
1738009,2019-10-04,,355632,10,404,2,CAD,1.3309
1738009,2019-10-04,,355632,10,1192,2,CAD,1.3309
1738009,2019-10-04,,355632,10,1018,6,CAD,1.3309
1738009,2019-10-04,,355632,10,1702,1,CAD,1.3309
1738009,2019-10-04,,355632,10,971,3,CAD,1.3309
1738009,2019-10-04,,355632,10,1261,1,CAD,1.3309
1738010,2019-10-04,,2057608,50,1665,5,USD,1.0
1738010,2019-10-04,,2057608,50,2506,9,USD,1.0
1738010,2019-10-04,,2057608,50,1674,3,USD,1.0
1738011,2019-10-04,,1366250,62,1019,2,USD,1.0
1738012,2019-10-04,,1664824,47,299,5,USD,1.0
1738012,2019-10-04,,1664824,47,1449,3,USD,1.0
1738013,2019-10-04,,1723864,65,1560,1,USD,1.0
1738014,2019-10-04,,1009701,36,533,1,GBP,0.811
1738014,2019-10-04,,1009701,36,1446,2,GBP,0.811
1738015,2019-10-04,2019-10-07,1215660,0,449,5,USD,1.0
1738015,2019-10-04,2019-10-07,1215660,0,360,1,USD,1.0
1738015,2019-10-04,2019-10-07,1215660,0,1311,2,USD,1.0
1738015,2019-10-04,2019-10-07,1215660,0,342,3,USD,1.0
1738015,2019-10-04,2019-10-07,1215660,0,1530,8,USD,1.0
1738015,2019-10-04,2019-10-07,1215660,0,1985,1,USD,1.0
1738015,2019-10-04,2019-10-07,1215660,0,1160,6,USD,1.0
1738016,2019-10-04,,1783631,55,77,7,USD,1.0
1738018,2019-10-04,,1826964,56,603,4,USD,1.0
1738018,2019-10-04,,1826964,56,1475,2,USD,1.0
1738018,2019-10-04,,1826964,56,1732,6,USD,1.0
1738019,2019-10-04,,1254510,56,1257,7,USD,1.0
1738019,2019-10-04,,1254510,56,2415,1,USD,1.0
1738019,2019-10-04,,1254510,56,448,3,USD,1.0
1738021,2019-10-04,,1888585,47,1329,1,USD,1.0
1738022,2019-10-04,,2064687,66,1763,5,USD,1.0
1738022,2019-10-04,,2064687,66,1658,1,USD,1.0
1738022,2019-10-04,,2064687,66,2032,1,USD,1.0
1738022,2019-10-04,,2064687,66,1593,4,USD,1.0
1738022,2019-10-04,,2064687,66,98,1,USD,1.0
1738022,2019-10-04,,2064687,66,1432,3,USD,1.0
1738022,2019-10-04,,2064687,66,1636,1,USD,1.0
1738023,2019-10-04,2019-10-07,1357822,0,1292,10,USD,1.0
1738023,2019-10-04,2019-10-07,1357822,0,2114,7,USD,1.0
1738024,2019-10-04,2019-10-08,1344897,0,454,4,USD,1.0
1738024,2019-10-04,2019-10-08,1344897,0,1625,4,USD,1.0
1738025,2019-10-04,,782381,30,859,1,EUR,0.9108
1738026,2019-10-04,,1937404,64,81,1,USD,1.0
1738026,2019-10-04,,1937404,64,2513,1,USD,1.0
1738026,2019-10-04,,1937404,64,1413,8,USD,1.0
1738026,2019-10-04,,1937404,64,1693,5,USD,1.0
1738026,2019-10-04,,1937404,64,1268,2,USD,1.0
1739000,2019-10-05,,65507,6,1603,1,AUD,1.4798
1739000,2019-10-05,,65507,6,435,1,AUD,1.4798
1739001,2019-10-05,,1169932,36,1185,6,GBP,0.811
1739002,2019-10-05,2019-10-08,1880031,0,1450,6,USD,1.0
1739002,2019-10-05,2019-10-08,1880031,0,1671,2,USD,1.0
1739002,2019-10-05,2019-10-08,1880031,0,1759,4,USD,1.0
1739002,2019-10-05,2019-10-08,1880031,0,1404,1,USD,1.0
1739004,2019-10-05,,2011673,64,1635,7,USD,1.0
1739004,2019-10-05,,2011673,64,1589,4,USD,1.0
1739004,2019-10-05,,2011673,64,450,7,USD,1.0
1739004,2019-10-05,,2011673,64,794,1,USD,1.0
1739004,2019-10-05,,2011673,64,730,1,USD,1.0
1739004,2019-10-05,,2011673,64,864,2,USD,1.0
1739005,2019-10-05,,1249166,57,1613,6,USD,1.0
1739006,2019-10-05,,400009,19,317,5,EUR,0.9108
1739007,2019-10-05,2019-10-13,1748309,0,90,5,USD,1.0
1739008,2019-10-05,,1412593,44,106,1,USD,1.0
1739009,2019-10-05,,1983416,45,1702,2,USD,1.0
1739009,2019-10-05,,1983416,45,1338,3,USD,1.0
1739009,2019-10-05,,1983416,45,1499,1,USD,1.0
1739010,2019-10-05,2019-10-11,1193644,0,2517,5,GBP,0.811
1739010,2019-10-05,2019-10-11,1193644,0,184,1,GBP,0.811
1739010,2019-10-05,2019-10-11,1193644,0,1425,3,GBP,0.811
1739011,2019-10-05,,775239,30,1509,4,EUR,0.9108
1739011,2019-10-05,,775239,30,393,4,EUR,0.9108
1739011,2019-10-05,,775239,30,465,1,EUR,0.9108
1739012,2019-10-05,,317235,9,87,4,CAD,1.3309
1739012,2019-10-05,,317235,9,1418,1,CAD,1.3309
1739012,2019-10-05,,317235,9,1319,1,CAD,1.3309
1739012,2019-10-05,,317235,9,1279,4,CAD,1.3309
1739013,2019-10-05,,722960,29,1736,6,EUR,0.9108
1739013,2019-10-05,,722960,29,721,7,EUR,0.9108
1739015,2019-10-05,,550432,27,2490,1,EUR,0.9108
1739016,2019-10-05,2019-10-10,1507090,0,1447,7,USD,1.0
1739016,2019-10-05,2019-10-10,1507090,0,78,1,USD,1.0
1739017,2019-10-05,,1236601,64,1646,2,USD,1.0
1739017,2019-10-05,,1236601,64,1701,6,USD,1.0
1739018,2019-10-05,,1567343,64,2511,4,USD,1.0
1739018,2019-10-05,,1567343,64,1677,3,USD,1.0
1739018,2019-10-05,,1567343,64,1288,2,USD,1.0
1739018,2019-10-05,,1567343,64,437,6,USD,1.0
1739018,2019-10-05,,1567343,64,1942,6,USD,1.0
1739018,2019-10-05,,1567343,64,59,1,USD,1.0
1739018,2019-10-05,,1567343,64,1740,4,USD,1.0
1739019,2019-10-05,2019-10-06,1429300,0,1766,5,USD,1.0
